variable_name,units,value,data_reference
Delta_R_middle_cerebral_R,Js_per_m6,0.0,user_defined
Delta_R_posterior_cerebral_L,Js_per_m6,0.0,user_defined
Delta_R_posterior_cerebral_R,Js_per_m6,0.0,user_defined
Delta_q_us_pvn,m3,0.0,user_defined
E_LBS_A,J_per_m3,2.5585e+05,26_04_2023_identified
E_LBS_V,J_per_m3,2.3437e+05,26_04_2023_identified
E_LLL_A,J_per_m3,2.5585e+05,26_04_2023_identified
E_LLL_V,J_per_m3,2.3437e+05,26_04_2023_identified
E_LM_A,J_per_m3,2.5585e+05,26_04_2023_identified
E_LM_V,J_per_m3,2.3437e+05,26_04_2023_identified
E_LPA_A,J_per_m3,2.5585e+05,26_04_2023_identified
E_LPV_V,J_per_m3,2.3437e+05,26_04_2023_identified
E_LUL_A,J_per_m3,2.5585e+05,26_04_2023_identified
E_LUL_V,J_per_m3,2.3437e+05,26_04_2023_identified
E_MPA_A,J_per_m3,2.5585e+05,26_04_2023_identified
E_RBS_A,J_per_m3,2.5585e+05,26_04_2023_identified
E_RBS_V,J_per_m3,2.3437e+05,26_04_2023_identified
E_RLL_A,J_per_m3,2.5585e+05,26_04_2023_identified
E_RLL_V,J_per_m3,2.3437e+05,26_04_2023_identified
E_RML_A,J_per_m3,2.5585e+05,26_04_2023_identified
E_RML_V,J_per_m3,2.3437e+05,26_04_2023_identified
E_RPA_A,J_per_m3,2.5585e+05,26_04_2023_identified
E_RPV_V,J_per_m3,2.3437e+05,26_04_2023_identified
E_RUL_A,J_per_m3,2.5585e+05,26_04_2023_identified
E_RUL_V,J_per_m3,2.3437e+05,26_04_2023_identified
E_abdominal_aorta_C114,J_per_m3,0.4e+6,ADAN_86
E_abdominal_aorta_C136,J_per_m3,0.4e+6,ADAN_86
E_abdominal_aorta_C164,J_per_m3,0.4e+6,ADAN_86
E_abdominal_aorta_C176,J_per_m3,0.4e+6,ADAN_86
E_abdominal_aorta_C188,J_per_m3,0.4e+6,ADAN_86
E_abdominal_aorta_C192,J_per_m3,0.4e+6,ADAN_86
E_anterior_cerebral_L110,J_per_m3,1.6e+6,ADAN_218
E_anterior_cerebral_L42,J_per_m3,1.6e+6,ADAN_218
E_anterior_cerebral_R238,J_per_m3,1.6e+6,ADAN_218
E_anterior_cerebral_R46,J_per_m3,1.6e+6,ADAN_218
E_anterior_communicating_C44,J_per_m3,1.6e+6,ADAN_218
E_aortic_arch_C2,J_per_m3,0.4e+6,ADAN_86
E_aortic_arch_C46,J_per_m3,0.4e+6,ADAN_86
E_aortic_arch_C64,J_per_m3,0.4e+6,ADAN_86
E_aortic_arch_C94,J_per_m3,0.4e+6,ADAN_86
E_ascending_aorta_A,J_per_m3,0.4e+6,ADAN_86
E_ascending_aorta_B,J_per_m3,0.4e+6,ADAN_86
E_ascending_aorta_C,J_per_m3,0.4e+6,ADAN_86
E_ascending_aorta_D,J_per_m3,0.4e+6,ADAN_86
E_basilar_C4,J_per_m3,1.6e+6,ADAN_218
E_brachial_L82,J_per_m3,0.4e+6,ADAN_86
E_brachial_R34,J_per_m3,0.4e+6,ADAN_86
E_brachiocephalic_trunk_C4,J_per_m3,0.4e+6,ADAN_86
E_common_carotid_L48_A,J_per_m3,0.4e+6,ADAN_86
E_common_carotid_L48_B,J_per_m3,0.4e+6,ADAN_86
E_common_carotid_L48_C,J_per_m3,0.4e+6,ADAN_86
E_common_carotid_L48_D,J_per_m3,0.4e+6,ADAN_86
E_common_carotid_R6_A,J_per_m3,0.4e+6,ADAN_86
E_common_carotid_R6_B,J_per_m3,0.4e+6,ADAN_86
E_common_carotid_R6_C,J_per_m3,0.4e+6,ADAN_86
E_common_iliac_L194,J_per_m3,0.4e+6,ADAN_86
E_common_iliac_R216,J_per_m3,0.4e+6,ADAN_86
E_external_carotid_L62,J_per_m3,0.8e+6,ADAN_86
E_external_carotid_R26,J_per_m3,0.8e+6,ADAN_86
E_external_iliac_L198,J_per_m3,0.8e+6,ADAN_86
E_external_iliac_R220,J_per_m3,0.8e+6,ADAN_86
E_femoral_L200,J_per_m3,0.8e+6,ADAN_86
E_femoral_R222,J_per_m3,0.8e+6,ADAN_86
E_internal_carotid_L112,J_per_m3,1.6e+6,ADAN_218
E_internal_carotid_L50_A,J_per_m3,0.8e+6,ADAN_86
E_internal_carotid_L50_B,J_per_m3,0.8e+6,ADAN_86
E_internal_carotid_L50_C,J_per_m3,1.6e+6,ADAN_86
E_internal_carotid_R48,J_per_m3,1.6e+6,ADAN_218
E_internal_carotid_R8_A,J_per_m3,0.8e+6,ADAN_86
E_internal_carotid_R8_B,J_per_m3,0.8e+6,ADAN_86
E_internal_carotid_R8_C,J_per_m3,1.6e+6,ADAN_86
E_la_A,J_per_m6,9.331e+6,Liang_2009_Table_2
E_la_B,J_per_m6,11.997e+6,Liang_2009_Table_2
E_lv_A,J_per_m6,3.1744e+08,15_07_2022_identified
E_lv_B,J_per_m6,10.664e+6,Liang_2009_Table_2
E_middle_cerebral_L114,J_per_m3,1.6e+6,ADAN_218
E_middle_cerebral_R52,J_per_m3,1.6e+6,ADAN_218
E_posterior_cerebral_post_L12,J_per_m3,1.6e+6,ADAN_218
E_posterior_cerebral_post_R208,J_per_m3,1.6e+6,ADAN_218
E_posterior_cerebral_pre_L6,J_per_m3,1.6e+6,ADAN_218
E_posterior_cerebral_pre_R204,J_per_m3,1.6e+6,ADAN_218
E_posterior_communicating_L8,J_per_m3,1.6e+6,ADAN_218
E_posterior_communicating_R206,J_per_m3,1.6e+6,ADAN_218
E_ra_A,J_per_m6,7.998e+6,Liang_2009_Table_2
E_ra_B,J_per_m6,9.331e+6,Liang_2009_Table_2
E_rv_A,J_per_m6,73.315e+6,Liang_2009_Table_2
E_rv_B,J_per_m6,6.665e+6,Liang_2009_Table_2
E_subclavian_L66,J_per_m3,0.4e+6,ADAN_86
E_subclavian_L78,J_per_m3,0.4e+6,ADAN_86
E_subclavian_R28,J_per_m3,0.4e+6,ADAN_86
E_subclavian_R30,J_per_m3,0.4e+6,ADAN_86
E_thoracic_aorta_C100,J_per_m3,0.4e+6,ADAN_86
E_thoracic_aorta_C104,J_per_m3,0.4e+6,ADAN_86
E_thoracic_aorta_C108,J_per_m3,0.4e+6,ADAN_86
E_thoracic_aorta_C112,J_per_m3,0.4e+6,ADAN_86
E_thoracic_aorta_C96,J_per_m3,0.4e+6,ADAN_86
E_vertebral_L2,J_per_m3,0.8e+6,ADAN_86
E_vertebral_R272,J_per_m3,0.8e+6,ADAN_86
F_CO2_i_respiratory_gt,dimensionless,0.000421,WestPulmonaryPhysiology2008
F_O2_i_respiratory_gt,dimensionless,0.210379,WestPulmonaryPhysiology2008
G_Ts_heart_period_effector,second,-0.13,Magosso2001AndUrsino2000
G_Tv_heart_period_effector,second,0.09,Magosso2001AndUrsino2000
G_pn,dimensionless,2.0,user_defined
G_theta_arm_leg_resistance_effector,Js_per_m6,329e6,Magosso2001AndUrsino2000
G_theta_lv_elastance_effector,J_per_m6,63.33e6,Magosso2001AndUrsino2000
G_theta_rv_elastance_effector,J_per_m6,37.6e6,Magosso2001AndUrsino2000
G_theta_trunk_resistance_effector,Js_per_m6,92.6574e6,Magosso2001AndUrsino2000
G_theta_venous_compliance_effector,m3,-200e-6,Magosso2001AndUrsino2000_APPROX_TODO
Hgb,kg_per_m3,0.15e3,West2008
IE_ratio_lung,dimensionless,0.6,Bizotto2022
I_L_connector_A,Js2_per_m6,1e-6,small_chosen
I_L_connector_V,Js2_per_m6,1e-6,small_chosen
I_PV_heart_connector,Js2_per_m6,1e-6,small_chosen
I_T_LLL,Js2_per_m6,1e-6,to_be_identified
I_T_LUL,Js2_per_m6,1e-6,to_be_identified
I_T_RLL,Js2_per_m6,1e-6,to_be_identified
I_T_RML,Js2_per_m6,1e-6,to_be_identified
I_T_RUL,Js2_per_m6,1e-6,to_be_identified
I_T_anterior_cerebral_L,Js2_per_m6,1e-6,defined_by_user
I_T_anterior_cerebral_R,Js2_per_m6,1e-6,defined_by_user
I_T_arm_L,Js2_per_m6,1e-6,defined_by_user
I_T_arm_R,Js2_per_m6,1e-6,defined_by_user
I_T_external_carotid_L,Js2_per_m6,1e-6,defined_by_user
I_T_external_carotid_R,Js2_per_m6,1e-6,defined_by_user
I_T_leg_L,Js2_per_m6,1e-6,defined_by_user
I_T_leg_R,Js2_per_m6,1e-6,defined_by_user
I_T_middle_cerebral_L,Js2_per_m6,1e-6,defined_by_user
I_T_middle_cerebral_R,Js2_per_m6,1e-6,defined_by_user
I_T_posterior_cerebral_L,Js2_per_m6,1e-6,defined_by_user
I_T_posterior_cerebral_R,Js2_per_m6,1e-6,defined_by_user
I_T_trunk_C,Js2_per_m6,1e-6,defined_by_user
I_inlet_connector,Js2_per_m6,1e-6,small_chosen
I_par,Js2_per_m6,1.0e-6,Blanco_2013_Table_8
I_pcap,Js2_per_m6,1.0e-6,small_chosen
I_pvn,Js2_per_m6,1.0e-6,Blanco_2013_Table_8
I_venous_ivc,Js2_per_m6,0.1e-6,small_chosen
I_venous_lb,Js2_per_m6,0.1e-6,small_chosen
I_venous_svc,Js2_per_m6,0.1e-6,small_chosen
I_venous_ub,Js2_per_m6,0.1e-6,small_chosen
K_CO2_arterial_chemoreceptor,per_s,1,Magosso2001AndUrsino2000
K_LOSSES_respiratory_gt,dimensionless,1.2103,WestPulmonaryPhysiology2008
K_O2_arterial_chemoreceptor,dimensionless,200,Magosso2001AndUrsino2000
K_dyn_arterial_chemoreceptor,per_s,45,Magosso2001AndUrsino2000
K_stat_arterial_chemoreceptor,per_s,20,Magosso2001AndUrsino2000
K_vc_aov,m3_per_Js,0.12,Mynard_2012
K_vc_miv,m3_per_Js,0.4,Mynard_2012
K_vc_puv,m3_per_Js,0.2,Mynard_2012
K_vc_trv,m3_per_Js,0.4,Mynard_2012
K_vo_aov,m3_per_Js,0.12,Mynard_2012
K_vo_miv,m3_per_Js,0.3,Mynard_2012
K_vo_puv,m3_per_Js,0.2,Mynard_2012
K_vo_trv,m3_per_Js,0.3,Mynard_2012
M_CO2_anterior_cerebral_L_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_CO2_anterior_cerebral_R_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_CO2_arm_L_GE,m3_per_s,10.8e-8,Magosso2001_divided_into_muscle_compartments
M_CO2_arm_R_GE,m3_per_s,10.8e-8,Magosso2001_divided_into_muscle_compartments
M_CO2_external_carotid_L_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_CO2_external_carotid_R_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_CO2_leg_L_GE,m3_per_s,25e-8,Magosso2001_divided_into_muscle_compartments
M_CO2_leg_R_GE,m3_per_s,25e-8,Magosso2001_divided_into_muscle_compartments
M_CO2_middle_cerebral_L_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_CO2_middle_cerebral_R_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_CO2_posterior_cerebral_L_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_CO2_posterior_cerebral_R_GE,m3_per_s,8.3e-8,Magosso2001_divided_into_brain_compartments
M_CO2_trunk_C_GE,m3_per_s,1.5e-6,Magosso2001_splanchnic
M_O2_anterior_cerebral_L_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
M_O2_anterior_cerebral_R_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
M_O2_arm_L_GE,m3_per_s,-13.8e-8,Magosso2001_divided_into_muscle_compartments
M_O2_arm_R_GE,m3_per_s,-13.8e-8,Magosso2001_divided_into_muscle_compartments
M_O2_external_carotid_L_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
M_O2_external_carotid_R_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
M_O2_leg_L_GE,m3_per_s,-25e-8,Magosso2001_divided_into_muscle_compartments
M_O2_leg_R_GE,m3_per_s,-25e-8,Magosso2001_divided_into_muscle_compartments
M_O2_middle_cerebral_L_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
M_O2_middle_cerebral_R_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
M_O2_posterior_cerebral_L_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
M_O2_posterior_cerebral_R_GE,m3_per_s,-9.9e-8,Magosso2001_divided_into_brain_compartments
M_O2_trunk_C_GE,m3_per_s,1.8e-6,Magosso2001_splanchnic
M_rg_aov,dimensionless,0,Mynard_2012
M_rg_miv,dimensionless,0,Mynard_2012
M_rg_puv,dimensionless,0,Mynard_2012
M_rg_trv,dimensionless,0,Mynard_2012
M_st_aov,dimensionless,1,Mynard_2012
M_st_miv,dimensionless,1,Mynard_2012
M_st_puv,dimensionless,1,Mynard_2012
M_st_trv,dimensionless,1,Mynard_2012
P_CO2_a_nom,J_per_m3,5332.8,Magosso2001AndUrsino2000
P_atm,J_per_m3,101300,known
P_m,J_per_m3,0.0,known
P_mus_min_lung,J_per_m3,-490,Albanese2016
P_nom_common_carotid_L_baro,J_per_m3,12399,Magosso2001AndUrsino2000
P_outlet_L,J_per_m3,1066.4,user_defined
P_outlet_R,J_per_m3,1066.4,user_defined
P_plEE_lung,J_per_m3,-490,WestPulmonaryPhysiology2008
P_ws,J_per_m3,6266.15,WestPulmonaryPhysiology2008
R_1_T_LLL,Js_per_m6,2.2926e+08,26_04_2023_identified
R_1_T_LUL,Js_per_m6,5.4902e+09,26_04_2023_identified
R_1_T_RLL,Js_per_m6,5.1501e+08,26_04_2023_identified
R_1_T_RML,Js_per_m6,1.0000e+08,26_04_2023_identified
R_1_T_RUL,Js_per_m6,6.2825e+06,26_04_2023_identified
R_2_T_LLL,Js_per_m6,1.0000e+06,26_04_2023_identified
R_2_T_LUL,Js_per_m6,7.7500e+08,26_04_2023_identified
R_2_T_RLL,Js_per_m6,6.5078e+09,26_04_2023_identified
R_2_T_RML,Js_per_m6,1.0000e+07,26_04_2023_identified
R_2_T_RUL,Js_per_m6,5.0000e+05,26_04_2023_identified
R_L_connector_A,Js_per_m6,10000,user_defined
R_L_connector_V,Js_per_m6,10000,user_defined
R_PV_heart_connector,Js_per_m6,1e3,small_chosen
R_T_anterior_cerebral_L,Js_per_m6,6.1941e+09,15_07_2022_identified
R_T_anterior_cerebral_R,Js_per_m6,6.1941e+09,15_07_2022_identified
R_T_arm_L,Js_per_m6,6.9478e+09,15_07_2022_identified
R_T_arm_R,Js_per_m6,6.9478e+09,15_07_2022_identified
R_T_external_carotid_L,Js_per_m6,3.7336e+09,15_07_2022_identified
R_T_external_carotid_R,Js_per_m6,3.7336e+09,15_07_2022_identified
R_T_leg_L,Js_per_m6,1.9e+9,to_be_identified
R_T_leg_R,Js_per_m6,1.9e+9,to_be_identified
R_T_middle_cerebral_L,Js_per_m6,3.9951e+09,15_07_2022_identified
R_T_middle_cerebral_R,Js_per_m6,3.9951e+09,15_07_2022_identified
R_T_posterior_cerebral_L,Js_per_m6,1.7185e+10,15_07_2022_identified
R_T_posterior_cerebral_R,Js_per_m6,1.7185e+10,15_07_2022_identified
R_T_trunk_C,Js_per_m6,7.3184e+08,15_07_2022_identified
R_bA_lung,Js_per_m6,8006,Rideout1991
R_inlet_connector,Js_per_m6,1e4,user_defined
R_local_multiplier_trunk_C,dimensionless,1.0,assumed_for_no_local_control
R_lt_lung,Js_per_m6,33016,Rideout1991
R_ml_lung,Js_per_m6,100058,Rideout1991
R_par,Js_per_m6,10.664e+6,Blanco_2013_Table_8
R_pcap,Js_per_m6,1.0e-12,small_chosen
R_plwall_lung,Js_per_m6,1e4,Rideout1991
R_pvn,Js_per_m6,1.333e+6,Blanco_2013_Table_8
R_tb_lung,Js_per_m6,30017,Rideout1991
R_venous_ivc,Js_per_m6,0.1e-6,small_chosen
R_venous_lb,Js_per_m6,0.1e-6,small_chosen
R_venous_svc,Js_per_m6,0.1e-6,small_chosen
R_venous_ub,Js_per_m6,0.1e-6,small_chosen
T,second,0.725,biobeat_measurement
T_ac,second,0.0708333333,biobeat_measurement
T_ar,second,0.0708333333,biobeat_measurement
T_lung,second,5.0,WestPulmonaryPhysiology2008
T_vc,second,0.33125,biobeat_measurement
T_vr,second,0.0625,biobeat_measurement
W_bs_sympathetic_efferent,dimensionless,-1.1375,Magosso2001AndUrsino2000
W_cs_sympathetic_efferent,dimensionless,1.56,Magosso2001AndUrsino2000
W_cv,dimensionless,0.208,Magosso2001AndUrsino2000
a_vessel,dimensionless,0.2802,TODO_reference
alpha_1,m3_per_J,2.3987e-4,Spencer1979
alpha_2,m3_per_J,4.1937e-4,Spencer1979
b_vessel,per_m,-505.3,TODO_reference
beta_1,m3_per_J,6.2069e-5,Spencer1979
beta_2,m3_per_J,2.4415e-5,Spencer1979
beta_g,dimensionless,0.0,user_defined
c_vessel,dimensionless,0.1324,TODO_reference
d_vessel,per_m,-11.14,TODO_reference
f_ab_0,per_s,25,Magosso2001AndUrsino2000
f_ab_max_common_carotid_L_baro,per_s,47.78,Magosso2001AndUrsino2000
f_ab_min_common_carotid_L_baro,per_s,2.52,Magosso2001AndUrsino2000
f_es_0,per_s,16.11,Magosso2001AndUrsino2000
f_es_inf,per_s,2.1,Magosso2001AndUrsino2000
f_es_max,per_s,60,Magosso2001AndUrsino2000
f_es_min,per_s,2.66,Magosso2001AndUrsino2000
f_ev_0,per_s,3.2,Magosso2001AndUrsino2000
f_ev_inf,per_s,6.3,Magosso2001AndUrsino2000
g,m_per_s2,9.81,known
g_O2_b,dimensionless,10,Magosso2001AndUrsino2000
g_O2_m,dimensionless,30,Magosso2001AndUrsino2000
h_1,dimensionless,0.3836,Spencer1979
h_2,dimensionless,1.819,Spencer1979
k_1,J_per_m3,1998.5,Spencer1979
k_2,J_per_m3,25917.4,Spencer1979
k_CO2_m,J_per_m3,19038,Magosso2001AndUrsino2000
k_CO2_pulmonary_GE,m6_per_Js,8.2e-9,Bizzotto2022
k_O2_pulmonary_GE,m6_per_Js,2.850285e-10,Bizzotto2022
k_ab_common_carotid_L_baro,J_per_m3,1567,Magosso2001AndUrsino2000
k_es,per_s,0.0675,Magosso2001AndUrsino2000
k_ev,per_s,7.06,Magosso2001AndUrsino2000
l_LBS_A,metre,11.8e-3,user_defined
l_LBS_V,metre,11.8e-3,user_defined
l_LLL_A,metre,7.32e-3,user_defined
l_LLL_V,metre,7.3e-3,user_defined
l_LM_A,metre,5e-3,user_defined
l_LM_V,metre,5e-3,user_defined
l_LPA_A,metre,7.2e-3,user_defined
l_LPV_V,metre,7.2e-3,user_defined
l_LUL_A,metre,9.1e-3,user_defined
l_LUL_V,metre,9.1e-3,user_defined
l_MPA_A,metre,5e-2,user_defined
l_RBS_A,metre,13.7e-2,user_defined
l_RBS_V,metre,13.7e-3,user_defined
l_RLL_A,metre,26.3e-3,user_defined
l_RLL_V,metre,26.3e-3,user_defined
l_RML_A,metre,14.0e-3,user_defined
l_RML_V,metre,14.0e-3,user_defined
l_RPA_A,metre,17.1e-3,user_defined
l_RPV_V,metre,17.7e-3,user_defined
l_RUL_A,metre,11.9e-3,user_defined
l_RUL_V,metre,11.9e-3,user_defined
l_abdominal_aorta_C114,metre,3.24767e-03,ADAN_86
l_abdominal_aorta_C136,metre,13.9886e-03,ADAN_86
l_abdominal_aorta_C164,metre,4.31913e-03,ADAN_86
l_abdominal_aorta_C176,metre,11.9773e-03,ADAN_86
l_abdominal_aorta_C188,metre,54.0907e-03,ADAN_86
l_abdominal_aorta_C192,metre,42.231e-03,ADAN_86
l_anterior_cerebral_L110,metre,1.05951e-2,ADAN_218
l_anterior_cerebral_L42,metre,0.114668e-2,ADAN_218
l_anterior_cerebral_R238,metre,0.114733e-2,ADAN_218
l_anterior_cerebral_R46,metre,1.05945e-2,ADAN_218
l_anterior_communicating_C44,metre,0.565531e-2,ADAN_218
l_aortic_arch_C2,metre,14.796e-03,ADAN_86
l_aortic_arch_C46,metre,9.60849e-03,ADAN_86
l_aortic_arch_C64,metre,6.97955e-03,ADAN_86
l_aortic_arch_C94,metre,43.2111e-03,ADAN_86
l_ascending_aorta_A,metre,15.3234e-03,ADAN_86
l_ascending_aorta_B,metre,14.796e-03,ADAN_86
l_ascending_aorta_C,metre,14.796e-03,ADAN_86
l_ascending_aorta_D,metre,14.796e-03,ADAN_86
l_basilar_C4,metre,2.26443e-2,ADAN_218
l_brachial_L82,metre,223.119e-03,ADAN_86
l_brachial_R34,metre,223.119e-03,ADAN_86
l_brachiocephalic_trunk_C4,metre,47.3822e-03,ADAN_86
l_common_carotid_L48_A,metre,30.339e-03,ADAN_86
l_common_carotid_L48_B,metre,30.339e-03,ADAN_86
l_common_carotid_L48_C,metre,30.339e-03,ADAN_86
l_common_carotid_L48_D,metre,30.339e-03,ADAN_86
l_common_carotid_R6_A,metre,27.0844e-03,ADAN_86
l_common_carotid_R6_B,metre,27.0844e-03,ADAN_86
l_common_carotid_R6_C,metre,27.0844e-03,ADAN_86
l_common_iliac_L194,metre,74.0524e-03,ADAN_86
l_common_iliac_R216,metre,76.4393e-03,ADAN_86
l_eff,metre,0.02,to_be_identified
l_external_carotid_L62,metre,61.0127e-03,ADAN_86
l_external_carotid_R26,metre,61.0125e-03,ADAN_86
l_external_iliac_L198,metre,102.358e-03,ADAN_86
l_external_iliac_R220,metre,102.358e-03,ADAN_86
l_femoral_L200,metre,31.5982e-03,ADAN_86
l_femoral_R222,metre,31.5982e-03,ADAN_86
l_internal_carotid_L112,metre,0.196966e-2,ADAN_218
l_internal_carotid_L50_A,metre,45.036e-03,ADAN_86
l_internal_carotid_L50_B,metre,45.036e-03,ADAN_86
l_internal_carotid_L50_C,metre,45.036e-03,ADAN_86
l_internal_carotid_R48,metre,0.196955e-2,ADAN_218
l_internal_carotid_R8_A,metre,45.036e-03,ADAN_86
l_internal_carotid_R8_B,metre,45.036e-03,ADAN_86
l_internal_carotid_R8_C,metre,45.036e-03,ADAN_86
l_middle_cerebral_L114,metre,0.182233e-2,ADAN_218
l_middle_cerebral_R52,metre,0.182229e-2,ADAN_218
l_posterior_cerebral_post_L12,metre,1.28091e-2,ADAN_218
l_posterior_cerebral_post_R208,metre,1.28083e-2,ADAN_218
l_posterior_cerebral_pre_L6,metre,0.697753e-2,ADAN_218
l_posterior_cerebral_pre_R204,metre,0.77827e-2,ADAN_218
l_posterior_communicating_L8,metre,1.65974e-2,ADAN_218
l_posterior_communicating_R206,metre,1.6597e-2,ADAN_218
l_subclavian_L66,metre,49.4669e-03,ADAN_86
l_subclavian_L78,metre,41.1396e-03,ADAN_86
l_subclavian_R28,metre,15.7469e-03,ADAN_86
l_subclavian_R30,metre,41.1419e-03,ADAN_86
l_thoracic_aorta_C100,metre,7.88038e-03,ADAN_86
l_thoracic_aorta_C104,metre,15.5561e-03,ADAN_86
l_thoracic_aorta_C108,metre,5.32705e-03,ADAN_86
l_thoracic_aorta_C112,metre,121.566e-03,ADAN_86
l_thoracic_aorta_C96,metre,9.89803e-03,ADAN_86
l_vertebral_L2,metre,20.9765e-2,ADAN_86
l_vertebral_R272,metre,21.0146e-2,ADAN_86
mu,Js_per_m3,0.004,known
phi_0_inlet,dimensionless,0.0,user_defined
phi_1_inlet,dimensionless,-1.95,user_defined
phi_2_inlet,dimensionless,-2.55,user_defined
phi_3_inlet,dimensionless,2.94,user_defined
phi_4_inlet,dimensionless,1.82,user_defined
phi_5_inlet,dimensionless,-1.33,user_defined
phi_6_inlet,dimensionless,-2.42,user_defined
phi_7_inlet,dimensionless,2.98,user_defined
phi_8_inlet,dimensionless,-1.12,user_defined
q_0_anterior_cerebral_L_GE,m3,163.5e-6,Magosso2001_divided_into_brain_compartment
