variable_name,units,value,data_reference
K_tube_RML_A,J_per_m3,4.7e3,Ebrahimi2021
K_tube_RML_V,J_per_m3,1e2,user_defined
K_tube_RPA_A,J_per_m3,4.7e3,Ebrahimi2021
K_tube_RPV_V,J_per_m3,1e2,user_defined
K_tube_RUL_A,J_per_m3,4.7e3,Ebrahimi2021
K_tube_RUL_V,J_per_m3,1e2,user_defined
M_CO2_anterior_cerebral_L_GE,m3_per_s,1.368e-07,Alfred_ADAN_Ursino_calculated
M_CO2_anterior_cerebral_R_GE,m3_per_s,1.368e-07,Alfred_ADAN_Ursino_calculated
M_CO2_arm_L_GE,m3_per_s,1.025e-07,Alfred_ADAN_Ursino_calculated
M_CO2_arm_R_GE,m3_per_s,1.025e-07,Alfred_ADAN_Ursino_calculated
M_CO2_external_carotid_L_GE,m3_per_s,2.421e-07,Alfred_ADAN_Ursino_calculated
M_CO2_external_carotid_R_GE,m3_per_s,2.421e-07,Alfred_ADAN_Ursino_calculated
M_CO2_leg_L_GE,m3_per_s,4.827e-07,Alfred_ADAN_Ursino_calculated
M_CO2_leg_R_GE,m3_per_s,4.827e-07,Alfred_ADAN_Ursino_calculated
M_CO2_middle_cerebral_L_GE,m3_per_s,2.168e-07,Alfred_ADAN_Ursino_calculated
M_CO2_middle_cerebral_R_GE,m3_per_s,2.168e-07,Alfred_ADAN_Ursino_calculated
M_CO2_posterior_cerebral_L_GE,m3_per_s,4.98e-08,Alfred_ADAN_Ursino_calculated
M_CO2_posterior_cerebral_R_GE,m3_per_s,4.98e-08,Alfred_ADAN_Ursino_calculated
M_CO2_trunk_C_GE,m3_per_s,2.4679e-06,Alfred_ADAN_Ursino_calculated
M_O2_anterior_cerebral_L_GE,m3_per_s,-1.824e-07,Alfred_ADAN_Ursino_calculated
M_O2_anterior_cerebral_R_GE,m3_per_s,-1.824e-07,Alfred_ADAN_Ursino_calculated
M_O2_arm_L_GE,m3_per_s,-1.366e-07,Alfred_ADAN_Ursino_calculated
M_O2_arm_R_GE,m3_per_s,-1.366e-07,Alfred_ADAN_Ursino_calculated
M_O2_external_carotid_L_GE,m3_per_s,-3.228e-07,Alfred_ADAN_Ursino_calculated
M_O2_external_carotid_R_GE,m3_per_s,-3.228e-07,Alfred_ADAN_Ursino_calculated
M_O2_leg_L_GE,m3_per_s,-6.435e-07,Alfred_ADAN_Ursino_calculated
M_O2_leg_R_GE,m3_per_s,-6.435e-07,Alfred_ADAN_Ursino_calculated
M_O2_middle_cerebral_L_GE,m3_per_s,-2.89e-07,Alfred_ADAN_Ursino_calculated
M_O2_middle_cerebral_R_GE,m3_per_s,-2.89e-07,Alfred_ADAN_Ursino_calculated
M_O2_posterior_cerebral_L_GE,m3_per_s,-6.64e-08,Alfred_ADAN_Ursino_calculated
M_O2_posterior_cerebral_R_GE,m3_per_s,-6.64e-08,Alfred_ADAN_Ursino_calculated
M_O2_trunk_C_GE,m3_per_s,-3.2905e-06,Alfred_ADAN_Ursino_calculated
R_L_connector_A,Js_per_m6,10000,user_defined
R_L_connector_V,Js_per_m6,10000,user_defined
R_T_LLL,Js_per_m6,37481874.90592565,Alfred_database
R_T_LUL,Js_per_m6,135047106.7031116,Alfred_database
R_T_RLL,Js_per_m6,55740039.13510795,Alfred_database
R_T_RML,Js_per_m6,119590765.50385858,Alfred_database
R_T_RUL,Js_per_m6,64163275.197156735,Alfred_database
R_T_anterior_cerebral_L_T,Js_per_m6,5058076991.994538,Alfred_ADAN_calculated
R_T_anterior_cerebral_R_T,Js_per_m6,5058076991.994538,Alfred_ADAN_calculated
R_T_arm_L_T,Js_per_m6,5064611975.18833,Alfred_ADAN_calculated
R_T_arm_R_T,Js_per_m6,5064611975.18833,Alfred_ADAN_calculated
R_T_external_carotid_L_T,Js_per_m6,2858608378.032354,Alfred_ADAN_calculated
R_T_external_carotid_R_T,Js_per_m6,2858608378.032354,Alfred_ADAN_calculated
R_T_leg_L_T,Js_per_m6,1075300965.2436612,Alfred_ADAN_calculated
R_T_leg_R_T,Js_per_m6,1075300965.2436612,Alfred_ADAN_calculated
R_T_middle_cerebral_L_T,Js_per_m6,3192190284.035641,Alfred_ADAN_calculated
R_T_middle_cerebral_R_T,Js_per_m6,3192190284.035641,Alfred_ADAN_calculated
R_T_posterior_cerebral_L_T,Js_per_m6,13900743506.367966,Alfred_ADAN_calculated
R_T_posterior_cerebral_R_T,Js_per_m6,13900743506.367966,Alfred_ADAN_calculated
R_T_trunk_C_T,Js_per_m6,210300947.89676863,Alfred_ADAN_calculated
R_flag,dimensionless,0,user_defined
R_inlet_connector,Js_per_m6,1e4,user_defined
T,second,0.6611111111,Alfred_database
T_ac,second,0.075,Alfred_database
T_ar,second,0.075,Alfred_database
T_vc,second,0.2666666667,Alfred_database
T_vr,second,0.1322222222,Alfred_database
beta_g,dimensionless,0.0,user_defined
frac_R_T_1_of_R_T_LLL,dimensionless,0.5,to_be_identified
frac_R_T_1_of_R_T_LUL,dimensionless,0.5,to_be_identified
frac_R_T_1_of_R_T_RLL,dimensionless,0.5,to_be_identified
frac_R_T_1_of_R_T_RML,dimensionless,0.5,to_be_identified
frac_R_T_1_of_R_T_RUL,dimensionless,0.5,to_be_identified
g,m_per_s2,9.81,known
l_LBS_A,metre,0.028056987421676963,Alfred_database
l_LBS_V,metre,0.028056987421676963,Alfred_database
l_LLL_A,metre,0.013330095797480221,Alfred_database
l_LLL_V,metre,0.013330095797480221,Alfred_database
l_LM_A,metre,0.003,user_defined
l_LM_V,metre,0.003,user_defined
l_LPA_A,metre,0.030676918202869444,Alfred_database
l_LPA_A_1,metre,0.011295350667420644,Alfred_database
l_LPA_A_2,metre,0.010673851248729294,Alfred_database
l_LPA_A_3,metre,0.008707716286719505,Alfred_database
l_LPV_V,metre,40.0e-3,user_defined
l_LUL_A,metre,0.015683252022778944,Alfred_database
l_LUL_V,metre,0.015683252022778944,Alfred_database
l_MPA_A,metre,0.061676929380254604,Alfred_database
l_MPA_A_1,metre,0.014171660681091665,Alfred_database
l_MPA_A_2,metre,0.01955361486426487,Alfred_database
l_MPA_A_3,metre,0.016059180755256485,Alfred_database
l_MPA_A_4,metre,0.011892473079641587,Alfred_database
l_RBS_A,metre,0.01922398404623766,Alfred_database
l_RBS_V,metre,0.01922398404623766,Alfred_database
l_RLL_A,metre,0.0333139115382208,Alfred_database
l_RLL_V,metre,0.0333139115382208,Alfred_database
l_RML_A,metre,0.029758416522389093,Alfred_database
l_RML_V,metre,0.029758416522389093,Alfred_database
l_RPA_A,metre,0.04081321639558605,Alfred_database
l_RPA_A_1,metre,0.014017529424616882,Alfred_database
l_RPA_A_2,metre,0.013611761819103368,Alfred_database
l_RPA_A_3,metre,0.013183925151865799,Alfred_database
l_RPV_V,metre,40.0e-3,user_defined
l_RUL_A,metre,0.026956698647646004,Alfred_database
l_RUL_V,metre,0.026956698647646004,Alfred_database
m_tube_LBS_A,dimensionless,0.5,Ebrahimi2021
m_tube_LBS_V,dimensionless,1,user_defined
m_tube_LLL_A,dimensionless,0.5,Ebrahimi2021
m_tube_LLL_V,dimensionless,1,user_defined
m_tube_LM_A,dimensionless,0.5,Ebrahimi2021
m_tube_LM_V,dimensionless,1,user_defined
m_tube_LPA_A,dimensionless,0.5,Ebrahimi2021
m_tube_LPV_V,dimensionless,1,user_defined
m_tube_LUL_A,dimensionless,0.5,Ebrahimi2021
m_tube_LUL_V,dimensionless,1,user_defined
m_tube_MPA_A,dimensionless,0.5,Ebrahimi2021
m_tube_RBS_A,dimensionless,0.5,Ebrahimi2021
m_tube_RBS_V,dimensionless,1,user_defined
m_tube_RLL_A,dimensionless,0.5,Ebrahimi2021
m_tube_RLL_V,dimensionless,1,user_defined
m_tube_RML_A,dimensionless,0.5,Ebrahimi2021
m_tube_RML_V,dimensionless,1,user_defined
m_tube_RPA_A,dimensionless,0.5,Ebrahimi2021
m_tube_RPV_V,dimensionless,1,user_defined
m_tube_RUL_A,dimensionless,0.5,Ebrahimi2021
m_tube_RUL_V,dimensionless,1,user_defined
mu,Js_per_m3,0.004,known
n_tube_LBS_A,dimensionless,0.0,Ebrahimi2021
n_tube_LBS_V,dimensionless,0.0,Ebrahimi2021
n_tube_LLL_A,dimensionless,0.0,Ebrahimi2021
n_tube_LLL_V,dimensionless,0.0,Ebrahimi2021
n_tube_LM_A,dimensionless,0.0,Ebrahimi2021
n_tube_LM_V,dimensionless,0.0,Ebrahimi2021
n_tube_LPA_A,dimensionless,0.0,Ebrahimi2021
n_tube_LPV_V,dimensionless,0.0,Ebrahimi2021
n_tube_LUL_A,dimensionless,0.0,Ebrahimi2021
n_tube_LUL_V,dimensionless,0.0,Ebrahimi2021
n_tube_MPA_A,dimensionless,0.0,Ebrahimi2021
n_tube_RBS_A,dimensionless,0.0,Ebrahimi2021
n_tube_RBS_V,dimensionless,0.0,Ebrahimi2021
n_tube_RLL_A,dimensionless,0.0,Ebrahimi2021
n_tube_RLL_V,dimensionless,0.0,Ebrahimi2021
n_tube_RML_A,dimensionless,0.0,Ebrahimi2021
n_tube_RML_V,dimensionless,0.0,Ebrahimi2021
n_tube_RPA_A,dimensionless,0.0,Ebrahimi2021
n_tube_RPV_V,dimensionless,0.0,Ebrahimi2021
n_tube_RUL_A,dimensionless,0.0,Ebrahimi2021
n_tube_RUL_V,dimensionless,0.0,Ebrahimi2021
phi_0_inlet,dimensionless,0.000000,Alfred_database
phi_1_inlet,dimensionless,-0.852174,Alfred_database
phi_2_inlet,dimensionless,-3.079678,Alfred_database
phi_3_inlet,dimensionless,2.153024,Alfred_database
phi_4_inlet,dimensionless,-2.209811,Alfred_database
phi_5_inlet,dimensionless,1.884733,Alfred_database
phi_6_inlet,dimensionless,-2.187456,Alfred_database
phi_7_inlet,dimensionless,1.274766,Alfred_database
phi_8_inlet,dimensionless,-2.475480,Alfred_database
r_LBS_A,metre,0.00416354693974246,Alfred_database
r_LBS_V,metre,0.0053524120728887185,Alfred_database
r_LLL_A,metre,0.004132562117869827,Alfred_database
r_LLL_V,metre,0.005312579800759742,Alfred_database
r_LM_A,metre,2e-3,user_defined
r_LM_V,metre,2e-3,user_defined
r_LPA_A,metre,0.006465806806930361,Alfred_database
r_LPA_A_1,metre,0.006465806806930361,Alfred_database
r_LPA_A_2,metre,0.00644647671079863,Alfred_database
r_LPA_A_3,metre,0.006429159205426136,Alfred_database
r_LPV_V,metre,7.3e-3,user_defined
r_LUL_A,metre,0.004168027504747135,Alfred_database
r_LUL_V,metre,0.005358172024819099,Alfred_database
r_MPA_A,metre,0.010090760211050057,Alfred_database
r_MPA_A_1,metre,0.010090760211050057,Alfred_database
r_MPA_A_2,metre,0.010067377229621186,Alfred_database
r_MPA_A_3,metre,0.010026748716845304,Alfred_database
r_MPA_A_4,metre,0.009989666051492943,Alfred_database
r_RBS_A,metre,0.004175028903487545,Alfred_database
r_RBS_V,metre,0.005367172612947631,Alfred_database
r_RLL_A,metre,0.004169220641915496,Alfred_database
r_RLL_V,metre,0.005359705852077253,Alfred_database
r_RML_A,metre,0.0027116529979138654,Alfred_database
r_RML_V,metre,0.003441250696071357,Alfred_database
r_RPA_A,metre,0.0064648646354597845,Alfred_database
r_RPA_A_1,metre,0.0064648646354597845,Alfred_database
r_RPA_A_2,metre,0.006447130549674688,Alfred_database
r_RPA_A_3,metre,0.006435855653997606,Alfred_database
r_RPV_V,metre,7.3e-3,user_defined
r_RUL_A,metre,0.004175807477903783,Alfred_database
r_RUL_V,metre,0.005368173502613792,Alfred_database
r_us_LBS_A,metre,0.003963568898633835,Alfred_database
r_us_LBS_V,metre,0.005095332018408942,Alfred_database
r_us_LLL_A,metre,0.003963568898633835,Alfred_database
r_us_LLL_V,metre,0.005095332018408942,Alfred_database
r_us_LM_A,metre,2e-3,user_defined
r_us_LM_V,metre,2e-3,user_defined
r_us_LPA_A,metre,0.006103896103896104,Alfred_database
r_us_LPA_A_1,metre,0.006103896103896104,Alfred_database
r_us_LPA_A_2,metre,0.006103896103896104,Alfred_database
r_us_LPA_A_3,metre,0.006103896103896104,Alfred_database
r_us_LPV_V,metre,7.3e-3,user_defined
r_us_LUL_A,metre,0.003963568898633835,Alfred_database
r_us_LUL_V,metre,0.005095332018408942,Alfred_database
r_us_MPA_A,metre,0.0094,Alfred_database
r_us_MPA_A_1,metre,0.0094,Alfred_database
r_us_MPA_A_2,metre,0.0094,Alfred_database
r_us_MPA_A_3,metre,0.0094,Alfred_database
r_us_MPA_A_4,metre,0.0094,Alfred_database
r_us_RBS_A,metre,0.003963568898633835,Alfred_database
r_us_RBS_V,metre,0.005095332018408942,Alfred_database
r_us_RLL_A,metre,0.003963568898633835,Alfred_database
r_us_RLL_V,metre,0.005095332018408942,Alfred_database
r_us_RML_A,metre,0.002573746038073918,Alfred_database
r_us_RML_V,metre,0.0032662384733390653,Alfred_database
r_us_RPA_A,metre,0.006103896103896104,Alfred_database
r_us_RPA_A_1,metre,0.006103896103896104,Alfred_database
r_us_RPA_A_2,metre,0.006103896103896104,Alfred_database
r_us_RPA_A_3,metre,0.006103896103896104,Alfred_database
r_us_RPV_V,metre,7.3e-3,user_defined
r_us_RUL_A,metre,0.003963568898633835,Alfred_database
r_us_RUL_V,metre,0.005095332018408942,Alfred_database
rho,Js2_per_m5,1050,known
t_astart,second,0.5111111111,Alfred_database
theta_LBS_A,dimensionless,0,user_defined
theta_LBS_V,dimensionless,0,user_defined
theta_LLL_A,dimensionless,0,user_defined
theta_LLL_V,dimensionless,0,user_defined
theta_LM_A,dimensionless,0,user_defined
theta_LM_V,dimensionless,0,user_defined
theta_LPA_A,dimensionless,0,user_defined
theta_LPV_V,dimensionless,0,user_defined
theta_LUL_A,dimensionless,0,user_defined
theta_LUL_V,dimensionless,0,user_defined
theta_MPA_A,dimensionless,0,user_defined
theta_RBS_A,dimensionless,0,user_defined
theta_RBS_V,dimensionless,0,user_defined
theta_RLL_A,dimensionless,0,user_defined
theta_RLL_V,dimensionless,0,user_defined
theta_RML_A,dimensionless,0,user_defined
theta_RML_V,dimensionless,0,user_defined
theta_RPA_A,dimensionless,0,user_defined
theta_RPV_V,dimensionless,0,user_defined
theta_RUL_A,dimensionless,0,user_defined
theta_RUL_V,dimensionless,0,user_defined
u_ext_LBS_A,J_per_m3,-490.35,ABI_lung_model
u_ext_LBS_V,J_per_m3,-490.35,ABI_lung_group
u_ext_LLL,J_per_m3,-490.35,ABI_lung_group
u_ext_LLL_A,J_per_m3,-490.35,ABI_lung_group
u_ext_LLL_V,J_per_m3,-490.35,ABI_lung_group
u_ext_LM_A,J_per_m3,-490.35,ABI_lung_group
u_ext_LM_V,J_per_m3,-490.35,ABI_lung_group
u_ext_LPA_A,J_per_m3,-490.35,ABI_lung_group
u_ext_LPV_V,J_per_m3,-490.35,ABI_lung_group
u_ext_LUL,J_per_m3,-490.35,ABI_lung_group
u_ext_LUL_A,J_per_m3,-490.35,ABI_lung_group
u_ext_LUL_V,J_per_m3,-490.35,ABI_lung_group
u_ext_L_connector_A,J_per_m3,-490.35,ABI_lung_group
u_ext_L_connector_V,J_per_m3,-490.35,ABI_lung_group
u_ext_MPA_A,J_per_m3,-490.35,ABI_lung_group
u_ext_RBS_A,J_per_m3,-490.35,ABI_lung_group
u_ext_RBS_V,J_per_m3,-490.35,ABI_lung_group
u_ext_RLL,J_per_m3,-490.35,ABI_lung_group
u_ext_RLL_A,J_per_m3,-490.35,ABI_lung_group
u_ext_RLL_V,J_per_m3,-490.35,ABI_lung_group
u_ext_RML,J_per_m3,-490.35,ABI_lung_group
u_ext_RML_A,J_per_m3,-490.35,ABI_lung_group
u_ext_RML_V,J_per_m3,-490.35,ABI_lung_group
u_ext_RPA_A,J_per_m3,-490.35,ABI_lung_group
u_ext_RPV_V,J_per_m3,-490.35,ABI_lung_group
u_ext_RUL,J_per_m3,-490.35,ABI_lung_group
u_ext_RUL_A,J_per_m3,-490.35,ABI_lung_group
u_ext_RUL_V,J_per_m3,-490.35,ABI_lung_group
u_ext_inlet_connector,J_per_m3,-490.35,ABI_lung_group
u_out_LPV_V,J_per_m3,1599.984,Alfred_database
u_out_RPV_V,J_per_m3,1599.984,Alfred_database
